draw_,sex,age_start,age_end,deathPerInfect,icuPerInfect,hospitalPerInfect
75,female,45,50,.0048551424,.016184062,.13419574
75,female,50,55,.0061123348,.039792307,.1894729
75,female,55,60,.0061123348,.039792307,.1894729
75,female,60,65,.031838927,.078685232,.35792711
75,female,65,70,.031838927,.078685232,.35792711
75,female,70,75,.07306964,.10626511,.58113909
75,female,75,80,.07306964,.10626511,.58113909
75,female,80,85,.12192219,.025446303,.71828896
75,female,85,90,.12192219,.025446303,.71828896
75,female,90,95,.17350596,.0038689224,.61597139
75,female,95,100,.17350596,.0038689224,.61597139
75,female,100,105,.17350596,.0038689224,.61597139
75,female,105,110,.17350596,.0038689224,.61597139
75,male,0,5,.0014599652,.001441087,.067956291
75,male,5,10,.0014599652,.001441087,.067956291
75,male,10,15,.00090271066,.0045711841,.010645447
75,male,15,20,.00090271066,.0045711841,.010645447
75,male,20,25,.0016983688,.0066522732,.038986076
75,male,25,30,.0016983688,.0066522732,.038986076
75,male,30,35,.0093875071,.012109835,.067442656
75,male,35,40,.0093875071,.012109835,.067442656
75,male,40,45,.0068818056,.028719705,.15110329
75,male,45,50,.0068818056,.028719705,.15110329
75,male,50,55,.022952603,.067351095,.25940761
75,male,55,60,.022952603,.067351095,.25940761
75,male,60,65,.064392015,.094207317,.46286216
75,male,65,70,.064392015,.094207317,.46286216
75,male,70,75,.082530223,.1004686,.61938888
75,male,75,80,.082530223,.1004686,.61938888
75,male,80,85,.26145938,.049640466,.81204498
75,male,85,90,.26145938,.049640466,.81204498
75,male,90,95,.45059711,.0020491797,.75140387
75,male,95,100,.45059711,.0020491797,.75140387
75,male,100,105,.45059711,.0020491797,.75140387
75,male,105,110,.45059711,.0020491797,.75140387
76,female,0,5,.0014658332,.0012379109,.066984296
76,female,5,10,.0014658332,.0012379109,.066984296
76,female,10,15,.0010058708,.0024870466,.028150138
76,female,15,20,.0010058708,.0024870466,.028150138
76,female,20,25,.002469941,.0093765743,.074968174
76,female,25,30,.002469941,.0093765743,.074968174
76,female,30,35,.0024716458,.0093600499,.12236328
76,female,35,40,.0024716458,.0093600499,.12236328
76,female,40,45,.0036051257,.026606491,.10797877
76,female,45,50,.0036051257,.026606491,.10797877
76,female,50,55,.0069870725,.053609125,.18963933
76,female,55,60,.0069870725,.053609125,.18963933
76,female,60,65,.023859795,.092099801,.31724072
76,female,65,70,.023859795,.092099801,.31724072
76,female,70,75,.070239671,.13032058,.60641307
76,female,75,80,.070239671,.13032058,.60641307
76,female,80,85,.10342185,.023623452,.71202356
76,female,85,90,.10342185,.023623452,.71202356
76,female,90,95,.22922429,.0032323785,.58086026
76,female,95,100,.22922429,.0032323785,.58086026
76,female,100,105,.22922429,.0032323785,.58086026
76,female,105,110,.22922429,.0032323785,.58086026
76,male,0,5,.003220022,.0018533831,.042379428
76,male,5,10,.003220022,.0018533831,.042379428
76,male,10,15,.0017999792,.0048265853,.013256998
76,male,15,20,.0017999792,.0048265853,.013256998
76,male,20,25,.0037791105,.0079864385,.044022724
76,male,25,30,.0037791105,.0079864385,.044022724
76,male,30,35,.0035744924,.013100429,.061288308
76,male,35,40,.0035744924,.013100429,.061288308
76,male,40,45,.0092893792,.039678022,.1436235
76,male,45,50,.0092893792,.039678022,.1436235
76,male,50,55,.027586583,.082493149,.24099676
76,male,55,60,.027586583,.082493149,.24099676
76,male,60,65,.054084186,.1430476,.32304847
76,male,65,70,.054084186,.1430476,.32304847
76,male,70,75,.15170538,.13474432,.60716355
76,male,75,80,.15170538,.13474432,.60716355
76,male,80,85,.21289574,.065301739,.70724237
76,male,85,90,.21289574,.065301739,.70724237
76,male,90,95,.58280641,.013537923,.70526528
76,male,95,100,.58280641,.013537923,.70526528
76,male,100,105,.58280641,.013537923,.70526528
76,male,105,110,.58280641,.013537923,.70526528
77,female,0,5,.00055277772,.0018382041,.063033916
77,female,5,10,.00055277772,.0018382041,.063033916
77,female,10,15,.00024474462,.0025039562,.025540091
77,female,15,20,.00024474462,.0025039562,.025540091
77,female,20,25,.00060462218,.0098480796,.072563283
77,female,25,30,.00060462218,.0098480796,.072563283
77,female,30,35,.0021696473,.011283726,.10380595
77,female,35,40,.0021696473,.011283726,.10380595
77,female,40,45,.001714868,.036508977,.15762033
77,female,45,50,.001714868,.036508977,.15762033
77,female,50,55,.0035354805,.05141335,.23378997
77,female,55,60,.0035354805,.05141335,.23378997
77,female,60,65,.021208959,.11150947,.33173519
77,female,65,70,.021208959,.11150947,.33173519
77,female,70,75,.046699312,.16106464,.59205949
77,female,75,80,.046699312,.16106464,.59205949
77,female,80,85,.11275623,.040922023,.73790491
77,female,85,90,.11275623,.040922023,.73790491
77,female,90,95,.12582864,.012606981,.61699557
77,female,95,100,.12582864,.012606981,.61699557
77,female,100,105,.12582864,.012606981,.61699557
77,female,105,110,.12582864,.012606981,.61699557
77,male,0,5,.001160444,.002668492,.070383698
77,male,5,10,.001160444,.002668492,.070383698
77,male,10,15,.0012483625,.0062042316,.0064346935
77,male,15,20,.0012483625,.0062042316,.0064346935
77,male,20,25,.0013738013,.010974514,.033233341
77,male,25,30,.0013738013,.010974514,.033233341
77,male,30,35,.0013229154,.010672732,.070097685
77,male,35,40,.0013229154,.010672732,.070097685
77,male,40,45,.0025392396,.042128559,.16310047
77,male,45,50,.0025392396,.042128559,.16310047
77,male,50,55,.007045581,.12559064,.24515694
77,male,55,60,.007045581,.12559064,.24515694
77,male,60,65,.025520129,.17536265,.39939362
77,male,65,70,.025520129,.17536265,.39939362
77,male,70,75,.075936124,.15666741,.59318137
77,male,75,80,.075936124,.15666741,.59318137
77,male,80,85,.19286849,.11506139,.76425254
77,male,85,90,.19286849,.11506139,.76425254
77,male,90,95,.2509177,.021820128,.79155612
77,male,95,100,.2509177,.021820128,.79155612
77,male,100,105,.2509177,.021820128,.79155612
77,male,105,110,.2509177,.021820128,.79155612
78,female,0,5,.0023580212,.0018575302,.074074738
78,female,5,10,.0023580212,.0018575302,.074074738
78,female,10,15,.00070495327,.003206925,.027768878
78,female,15,20,.00070495327,.003206925,.027768878
78,female,20,25,.00085698394,.011871649,.078789949
78,female,25,30,.00085698394,.011871649,.078789949
78,female,30,35,.0011871171,.0090445736,.11286015
78,female,35,40,.0011871171,.0090445736,.11286015
78,female,40,45,.0048293904,.027388362,.12856996
78,female,45,50,.0048293904,.027388362,.12856996
78,female,50,55,.0070535373,.043190949,.19889212
78,female,55,60,.0070535373,.043190949,.19889212
78,female,60,65,.021671871,.13423136,.31528848
78,female,65,70,.021671871,.13423136,.31528848
78,female,70,75,.076138586,.18972251,.66736555
78,female,75,80,.076138586,.18972251,.66736555
78,female,80,85,.11071131,.031770099,.70178336
78,female,85,90,.11071131,.031770099,.70178336
78,female,90,95,.1870181,.015603337,.68420219
78,female,95,100,.1870181,.015603337,.68420219
78,female,100,105,.1870181,.015603337,.68420219
78,female,105,110,.1870181,.015603337,.68420219
78,male,0,5,.0023071154,.0030897346,.080339886
78,male,5,10,.0023071154,.0030897346,.080339886
78,male,10,15,.001439982,.0055697425,.019400254
78,male,15,20,.001439982,.0055697425,.019400254
78,male,20,25,.0016428918,.011564743,.038100038
78,male,25,30,.0016428918,.011564743,.038100038
78,male,30,35,.0018403534,.019310217,.070048466
78,male,35,40,.0018403534,.019310217,.070048466
78,male,40,45,.0058290833,.045231074,.16867946
78,male,45,50,.0058290833,.045231074,.16867946
78,male,50,55,.013694408,.10354897,.31999698
78,male,55,60,.013694408,.10354897,.31999698
78,male,60,65,.035858579,.14319205,.43736732
78,male,65,70,.035858579,.14319205,.43736732
78,male,70,75,.14388102,.15465343,.62382907
78,male,75,80,.14388102,.15465343,.62382907
78,male,80,85,.28662145,.1351147,.78860319
78,male,85,90,.28662145,.1351147,.78860319
78,male,90,95,.35076725,.025351021,.78094888
78,male,95,100,.35076725,.025351021,.78094888
78,male,100,105,.35076725,.025351021,.78094888
78,male,105,110,.35076725,.025351021,.78094888
79,female,0,5,.00027182995,.00060583197,.070940211
79,female,5,10,.00027182995,.00060583197,.070940211
79,female,10,15,.0013410503,.0019958159,.026613778
79,female,15,20,.0013410503,.0019958159,.026613778
79,female,20,25,.00079554535,.0034567267,.092504345
79,female,25,30,.00079554535,.0034567267,.092504345
79,female,30,35,.0029324857,.0024054605,.12443481
79,female,35,40,.0029324857,.0024054605,.12443481
79,female,40,45,.0066827037,.022154836,.14130181
79,female,45,50,.0066827037,.022154836,.14130181
79,female,50,55,.0077907559,.035122935,.21358088
79,female,55,60,.0077907559,.035122935,.21358088
79,female,60,65,.021263793,.063563533,.31999576
79,female,65,70,.021263793,.063563533,.31999576
79,female,70,75,.056598488,.11386427,.66733807
79,female,75,80,.056598488,.11386427,.66733807
79,female,80,85,.14430176,.019383959,.7577849
79,female,85,90,.14430176,.019383959,.7577849
79,female,90,95,.22463086,.0047588637,.67251194
79,female,95,100,.22463086,.0047588637,.67251194
79,female,100,105,.22463086,.0047588637,.67251194
79,female,105,110,.22463086,.0047588637,.67251194
79,male,0,5,.0016647285,.0014549826,.073241845
79,male,5,10,.0016647285,.0014549826,.073241845
79,male,10,15,.0014229186,.0038584578,.039756659
79,male,15,20,.0014229186,.0038584578,.039756659
79,male,20,25,.0020147222,.0075677559,.063249871
79,male,25,30,.0020147222,.0075677559,.063249871
79,male,30,35,.0016932905,.0063018049,.094637796
79,male,35,40,.0016932905,.0063018049,.094637796
79,male,40,45,.0060723005,.025240308,.23455177
79,male,45,50,.0060723005,.025240308,.23455177
79,male,50,55,.01728173,.080822572,.30650377
79,male,55,60,.01728173,.080822572,.30650377
79,male,60,65,.036679484,.096677661,.46398413
79,male,65,70,.036679484,.096677661,.46398413
79,male,70,75,.097155258,.090281367,.62472302
79,male,75,80,.097155258,.090281367,.62472302
79,male,80,85,.23477136,.0510916,.81915659
79,male,85,90,.23477136,.0510916,.81915659
79,male,90,95,.43684188,.0024862967,.75306362
79,male,95,100,.43684188,.0024862967,.75306362
79,male,100,105,.43684188,.0024862967,.75306362
79,male,105,110,.43684188,.0024862967,.75306362
80,female,0,5,.00096050906,.0012407085,.049510416
80,female,5,10,.00096050906,.0012407085,.049510416
80,female,10,15,.0002872762,.0015777835,.025035545
80,female,15,20,.0002872762,.0015777835,.025035545
80,female,20,25,.00076358841,.0029299869,.05454782
80,female,25,30,.00076358841,.0029299869,.05454782
80,female,30,35,.0017477745,.006525788,.064159118
80,female,35,40,.0017477745,.006525788,.064159118
80,female,40,45,.0029070617,.020878527,.098319106
80,female,45,50,.0029070617,.020878527,.098319106
80,female,50,55,.0080287643,.026461119,.14473556
80,female,55,60,.0080287643,.026461119,.14473556
80,female,60,65,.0081232693,.078089833,.31217825
80,female,65,70,.0081232693,.078089833,.31217825
80,female,70,75,.046373039,.12014648,.55294514
80,female,75,80,.046373039,.12014648,.55294514
80,female,80,85,.097450718,.024824074,.6645357
80,female,85,90,.097450718,.024824074,.6645357
80,female,90,95,.15869169,.0018432427,.51100498
80,female,95,100,.15869169,.0018432427,.51100498
80,female,100,105,.15869169,.0018432427,.51100498
80,female,105,110,.15869169,.0018432427,.51100498
80,male,0,5,.00098945678,.0027296776,.03641123
80,male,5,10,.00098945678,.0027296776,.03641123
80,male,10,15,.0014009685,.0036073236,.0060527897
80,male,15,20,.0014009685,.0036073236,.0060527897
80,male,20,25,.00052780338,.0074030072,.026514348
80,male,25,30,.00052780338,.0074030072,.026514348
80,male,30,35,.0031488172,.0084406091,.048788998
80,male,35,40,.0031488172,.0084406091,.048788998
80,male,40,45,.017388012,.039857212,.10940718
80,male,45,50,.017388012,.039857212,.10940718
80,male,50,55,.013752183,.058090735,.23374808
80,male,55,60,.013752183,.058090735,.23374808
80,male,60,65,.077971406,.088516876,.35293669
80,male,65,70,.077971406,.088516876,.35293669
80,male,70,75,.083920471,.097498156,.53524673
80,male,75,80,.083920471,.097498156,.53524673
80,male,80,85,.24937253,.055144712,.70319664
80,male,85,90,.24937253,.055144712,.70319664
80,male,90,95,.40896362,.0017256702,.67218488
80,male,95,100,.40896362,.0017256702,.67218488
80,male,100,105,.40896362,.0017256702,.67218488
80,male,105,110,.40896362,.0017256702,.67218488
81,female,0,5,.0011757432,.0015634231,.046305239
81,female,5,10,.0011757432,.0015634231,.046305239
81,female,10,15,.00028448115,.0022927958,.019232554
81,female,15,20,.00028448115,.0022927958,.019232554
81,female,20,25,.00055360788,.0095172878,.070281163
81,female,25,30,.00055360788,.0095172878,.070281163
81,female,30,35,.0025898698,.0045746523,.096484028
81,female,35,40,.0025898698,.0045746523,.096484028
81,female,40,45,.0032340679,.023748567,.10985629
81,female,45,50,.0032340679,.023748567,.10985629
81,female,50,55,.0037722203,.041898604,.17796817
81,female,55,60,.0037722203,.041898604,.17796817
81,female,60,65,.013025391,.081639938,.32725766
81,female,65,70,.013025391,.081639938,.32725766
81,female,70,75,.045223605,.099306509,.63179541
81,female,75,80,.045223605,.099306509,.63179541
81,female,80,85,.10306643,.022592423,.70863664
81,female,85,90,.10306643,.022592423,.70863664
81,female,90,95,.14605162,.0024709406,.60273981
81,female,95,100,.14605162,.0024709406,.60273981
81,female,100,105,.14605162,.0024709406,.60273981
81,female,105,110,.14605162,.0024709406,.60273981
81,male,0,5,.00065918092,.0015583112,.059093699
81,male,5,10,.00065918092,.0015583112,.059093699
81,male,10,15,.00051331607,.0038615584,.0067502498
81,male,15,20,.00051331607,.0038615584,.0067502498
81,male,20,25,.00044945654,.010323753,.041404501
81,male,25,30,.00044945654,.010323753,.041404501
81,male,30,35,.003439205,.010604425,.041645754
81,male,35,40,.003439205,.010604425,.041645754
81,male,40,45,.0030249956,.050321493,.15864931
81,male,45,50,.0030249956,.050321493,.15864931
81,male,50,55,.01104548,.072122321,.24332681
81,male,55,60,.01104548,.072122321,.24332681
81,male,60,65,.026976397,.10142354,.42325401
81,male,65,70,.026976397,.10142354,.42325401
81,male,70,75,.073059209,.15253234,.59961939
81,male,75,80,.073059209,.15253234,.59961939
81,male,80,85,.21940754,.068108194,.78556663
81,male,85,90,.21940754,.068108194,.78556663
81,male,90,95,.44270593,.0083574774,.66074979
81,male,95,100,.44270593,.0083574774,.66074979
81,male,100,105,.44270593,.0083574774,.66074979
81,male,105,110,.44270593,.0083574774,.66074979
82,female,0,5,.00056347443,.0017302773,.073728926
82,female,5,10,.00056347443,.0017302773,.073728926
82,female,10,15,.0012891215,.0041897553,.021664962
82,female,15,20,.0012891215,.0041897553,.021664962
82,female,20,25,.0011729993,.015409186,.067997389
82,female,25,30,.0011729993,.015409186,.067997389
82,female,30,35,.0011039382,.018655399,.10872497
82,female,35,40,.0011039382,.018655399,.10872497
82,female,40,45,.0074296324,.043181196,.10600001
82,female,45,50,.0074296324,.043181196,.10600001
82,female,50,55,.0095884334,.066398196,.19169898
82,female,55,60,.0095884334,.066398196,.19169898
82,female,60,65,.019856829,.10679271,.35159028
82,female,65,70,.019856829,.10679271,.35159028
82,female,70,75,.060472026,.22663958,.52185911
82,female,75,80,.060472026,.22663958,.52185911
82,female,80,85,.10686037,.038223643,.664258
82,female,85,90,.10686037,.038223643,.664258
82,female,90,95,.15818007,.018691665,.54494196
82,female,95,100,.15818007,.018691665,.54494196
82,female,100,105,.15818007,.018691665,.54494196
82,female,105,110,.15818007,.018691665,.54494196
82,male,0,5,.0031149474,.0030329479,.033980105
82,male,5,10,.0031149474,.0030329479,.033980105
82,male,10,15,.0014660631,.0067238491,.0092797326
82,male,15,20,.0014660631,.0067238491,.0092797326
82,male,20,25,.0036073904,.015884828,.043712802
82,male,25,30,.0036073904,.015884828,.043712802
82,male,30,35,.0060779843,.021201072,.045826621
82,male,35,40,.0060779843,.021201072,.045826621
82,male,40,45,.0061232042,.080298483,.12571132
82,male,45,50,.0061232042,.080298483,.12571132
82,male,50,55,.014621885,.13205226,.23337406
82,male,55,60,.014621885,.13205226,.23337406
82,male,60,65,.050265584,.17497949,.40574011
82,male,65,70,.050265584,.17497949,.40574011
82,male,70,75,.094266511,.24591681,.58052778
82,male,75,80,.094266511,.24591681,.58052778
82,male,80,85,.32862914,.13131119,.70296758
82,male,85,90,.32862914,.13131119,.70296758
82,male,90,95,.52629489,.045804128,.72294456
82,male,95,100,.52629489,.045804128,.72294456
82,male,100,105,.52629489,.045804128,.72294456
82,male,105,110,.52629489,.045804128,.72294456
83,female,0,5,.00029499913,.0021552683,.074133225
83,female,5,10,.00029499913,.0021552683,.074133225
83,female,10,15,.00044718434,.0031206463,.028624555
83,female,15,20,.00044718434,.0031206463,.028624555
83,female,20,25,.00048929814,.01131345,.074763119
83,female,25,30,.00048929814,.01131345,.074763119
83,female,30,35,.0012241855,.0099110864,.07825847
83,female,35,40,.0012241855,.0099110864,.07825847
83,female,40,45,.0024648183,.031680349,.11931144
83,female,45,50,.0024648183,.031680349,.11931144
83,female,50,55,.0049515204,.054879338,.22226983
83,female,55,60,.0049515204,.054879338,.22226983
83,female,60,65,.018839732,.10292044,.39416248
83,female,65,70,.018839732,.10292044,.39416248
83,female,70,75,.07117527,.12638417,.56339043
83,female,75,80,.07117527,.12638417,.56339043
83,female,80,85,.091577478,.04233015,.75091875
83,female,85,90,.091577478,.04233015,.75091875
83,female,90,95,.12886973,.01318787,.61766428
83,female,95,100,.12886973,.01318787,.61766428
83,female,100,105,.12886973,.01318787,.61766428
83,female,105,110,.12886973,.01318787,.61766428
83,male,0,5,.00088725676,.0024576893,.080595016
83,male,5,10,.00088725676,.0024576893,.080595016
83,male,10,15,.0015536721,.0059046084,.021879373
83,male,15,20,.0015536721,.0059046084,.021879373
83,male,20,25,.0013227584,.010710504,.030159244
83,male,25,30,.0013227584,.010710504,.030159244
83,male,30,35,.0017907249,.017790535,.07594803
83,male,35,40,.0017907249,.017790535,.07594803
83,male,40,45,.008670032,.037517134,.12730968
83,male,45,50,.008670032,.037517134,.12730968
83,male,50,55,.028512659,.10638893,.27566436
83,male,55,60,.028512659,.10638893,.27566436
83,male,60,65,.034352157,.12700675,.41673931
83,male,65,70,.034352157,.12700675,.41673931
83,male,70,75,.088179059,.15197125,.6120348
83,male,75,80,.088179059,.15197125,.6120348
83,male,80,85,.23274328,.099706344,.81311512
83,male,85,90,.23274328,.099706344,.81311512
83,male,90,95,.44894713,.014784262,.70346439
83,male,95,100,.44894713,.014784262,.70346439
83,male,100,105,.44894713,.014784262,.70346439
83,male,105,110,.44894713,.014784262,.70346439
84,female,0,5,.00011977144,.0014881599,.086827882
84,female,5,10,.00011977144,.0014881599,.086827882
84,female,10,15,.00051884085,.0026865324,.054845404
84,female,15,20,.00051884085,.0026865324,.054845404
84,female,20,25,.00054517284,.017230364,.093830377
84,female,25,30,.00054517284,.017230364,.093830377
84,female,30,35,.00070255023,.0095443232,.14009358
84,female,35,40,.00070255023,.0095443232,.14009358
84,female,40,45,.0024919626,.028858149,.18722013
84,female,45,50,.0024919626,.028858149,.18722013
84,female,50,55,.0044102799,.054441031,.21264374
84,female,55,60,.0044102799,.054441031,.21264374
84,female,60,65,.016306276,.11389919,.3713375
84,female,65,70,.016306276,.11389919,.3713375
84,female,70,75,.06078751,.16424176,.67178327
84,female,75,80,.06078751,.16424176,.67178327
84,female,80,85,.065114863,.031122062,.76023746
84,female,85,90,.065114863,.031122062,.76023746
84,female,90,95,.10104215,.010478307,.71175236
84,female,95,100,.10104215,.010478307,.71175236
84,female,100,105,.10104215,.010478307,.71175236
84,female,105,110,.10104215,.010478307,.71175236
84,male,0,5,.00055828225,.0027681419,.089560285
84,male,5,10,.00055828225,.0027681419,.089560285
84,male,10,15,.0016559184,.0073320218,.019138135
84,male,15,20,.0016559184,.0073320218,.019138135
84,male,20,25,.0013674616,.009636851,.043803368
84,male,25,30,.0013674616,.009636851,.043803368
84,male,30,35,.0031864406,.017385038,.1064541
84,male,35,40,.0031864406,.017385038,.1064541
84,male,40,45,.0050398158,.048159182,.2088069
84,male,45,50,.0050398158,.048159182,.2088069
84,male,50,55,.012840731,.089770637,.34863114
84,male,55,60,.012840731,.089770637,.34863114
84,male,60,65,.027080392,.18804269,.51500326
84,male,65,70,.027080392,.18804269,.51500326
84,male,70,75,.075060822,.17017348,.70297754
84,male,75,80,.075060822,.17017348,.70297754
84,male,80,85,.23714773,.082788378,.79641682
84,male,85,90,.23714773,.082788378,.79641682
84,male,90,95,.54178303,.0097018639,.78830385
84,male,95,100,.54178303,.0097018639,.78830385
84,male,100,105,.54178303,.0097018639,.78830385
84,male,105,110,.54178303,.0097018639,.78830385
85,female,0,5,.00019732513,.0020545304,.055534992
85,female,5,10,.00019732513,.0020545304,.055534992
85,female,10,15,.00024047228,.0031111226,.015418594
85,female,15,20,.00024047228,.0031111226,.015418594
85,female,20,25,.00062968058,.0087555964,.049250875
85,female,25,30,.00062968058,.0087555964,.049250875
85,female,30,35,.0012724678,.0062550176,.089356191
85,female,35,40,.0012724678,.0062550176,.089356191
85,female,40,45,.0010867818,.016544711,.13632813
85,female,45,50,.0010867818,.016544711,.13632813
85,female,50,55,.004119237,.048190471,.1611457
85,female,55,60,.004119237,.048190471,.1611457
85,female,60,65,.0063727107,.1052522,.28274968
85,female,65,70,.0063727107,.1052522,.28274968
85,female,70,75,.036496028,.13305919,.57707191
85,female,75,80,.036496028,.13305919,.57707191
85,female,80,85,.12088985,.028710902,.71533483
85,female,85,90,.12088985,.028710902,.71533483
85,female,90,95,.10500424,.0050203353,.60254335
85,female,95,100,.10500424,.0050203353,.60254335
85,female,100,105,.10500424,.0050203353,.60254335
85,female,105,110,.10500424,.0050203353,.60254335
85,male,0,5,.00035274381,.0025590432,.050372574
85,male,5,10,.00035274381,.0025590432,.050372574
85,male,10,15,.00051367574,.0052988026,.012434842
85,male,15,20,.00051367574,.0052988026,.012434842
85,male,20,25,.00060340419,.0097134337,.045603987
85,male,25,30,.00060340419,.0097134337,.045603987
85,male,30,35,.0014464239,.016048215,.053320192
85,male,35,40,.0014464239,.016048215,.053320192
85,male,40,45,.0018127918,.038258005,.14079672
85,male,45,50,.0018127918,.038258005,.14079672
85,male,50,55,.010932336,.11454162,.26464218
85,male,55,60,.010932336,.11454162,.26464218
85,male,60,65,.022738008,.13307604,.32507774
85,male,65,70,.022738008,.13307604,.32507774
85,male,70,75,.080484323,.11885463,.63676971
85,male,75,80,.080484323,.11885463,.63676971
85,male,80,85,.22631514,.075164139,.762393
85,male,85,90,.22631514,.075164139,.762393
85,male,90,95,.35159042,.0034956296,.68527943
85,male,95,100,.35159042,.0034956296,.68527943
85,male,100,105,.35159042,.0034956296,.68527943
85,male,105,110,.35159042,.0034956296,.68527943
86,female,0,5,.00029039706,.0018617823,.15195264
86,female,5,10,.00029039706,.0018617823,.15195264
86,female,10,15,.00073830254,.0044427598,.024454188
86,female,15,20,.00073830254,.0044427598,.024454188
86,female,20,25,.00078249781,.0057739196,.070407562
86,female,25,30,.00078249781,.0057739196,.070407562
86,female,30,35,.00073393778,.0091806464,.099599771
86,female,35,40,.00073393778,.0091806464,.099599771
86,female,40,45,.0011936191,.03022759,.16326751
86,female,45,50,.0011936191,.03022759,.16326751
86,female,50,55,.00259599,.035094652,.20007527
86,female,55,60,.00259599,.035094652,.20007527
86,female,60,65,.018268259,.05473027,.39644551
86,female,65,70,.018268259,.05473027,.39644551
86,female,70,75,.028491721,.18806523,.60635978
86,female,75,80,.028491721,.18806523,.60635978
86,female,80,85,.099406295,.029706161,.71784645
86,female,85,90,.099406295,.029706161,.71784645
86,female,90,95,.13880545,.007031857,.65149713
86,female,95,100,.13880545,.007031857,.65149713
86,female,100,105,.13880545,.007031857,.65149713
86,female,105,110,.13880545,.007031857,.65149713
86,male,0,5,.00051876268,.0020659822,.063853338
86,male,5,10,.00051876268,.0020659822,.063853338
86,male,10,15,.00054567843,.0056596911,.0096022934
86,male,15,20,.00054567843,.0056596911,.0096022934
86,male,20,25,.0018156908,.0075380034,.03626195
86,male,25,30,.0018156908,.0075380034,.03626195
86,male,30,35,.0036248593,.024189111,.08016742
86,male,35,40,.0036248593,.024189111,.08016742
86,male,40,45,.0079059144,.04731065,.16109152
86,male,45,50,.0079059144,.04731065,.16109152
86,male,50,55,.011202026,.080626994,.22062477
86,male,55,60,.011202026,.080626994,.22062477
86,male,60,65,.026089923,.09065143,.40713507
86,male,65,70,.026089923,.09065143,.40713507
86,male,70,75,.11068904,.12033664,.64915484
86,male,75,80,.11068904,.12033664,.64915484
86,male,80,85,.18283428,.055581644,.74610788
86,male,85,90,.18283428,.055581644,.74610788
86,male,90,95,.28153139,.0087601161,.73546797
86,male,95,100,.28153139,.0087601161,.73546797
86,male,100,105,.28153139,.0087601161,.73546797
86,male,105,110,.28153139,.0087601161,.73546797
87,female,0,5,.00045332243,.0011096806,.059131
87,female,5,10,.00045332243,.0011096806,.059131
87,female,10,15,.0001633831,.0019933917,.025725698
87,female,15,20,.0001633831,.0019933917,.025725698
87,female,20,25,.00030866181,.0051777721,.067441516
87,female,25,30,.00030866181,.0051777721,.067441516
87,female,30,35,.0008424687,.0081635043,.10445448
87,female,35,40,.0008424687,.0081635043,.10445448
87,female,40,45,.0018806097,.020968851,.12593496
87,female,45,50,.0018806097,.020968851,.12593496
87,female,50,55,.0031996944,.027968474,.1866492
87,female,55,60,.0031996944,.027968474,.1866492
87,female,60,65,.015072163,.08241079,.31269687
87,female,65,70,.015072163,.08241079,.31269687
87,female,70,75,.051784407,.12565686,.57263684
87,female,75,80,.051784407,.12565686,.57263684
87,female,80,85,.093264043,.0270935,.7114777
87,female,85,90,.093264043,.0270935,.7114777
87,female,90,95,.18212335,.0032137565,.60738832
87,female,95,100,.18212335,.0032137565,.60738832
87,female,100,105,.18212335,.0032137565,.60738832
87,female,105,110,.18212335,.0032137565,.60738832
87,male,0,5,.0015083206,.0013511253,.10890025
87,male,5,10,.0015083206,.0013511253,.10890025
87,male,10,15,.001105158,.002745826,.0087354109
87,male,15,20,.001105158,.002745826,.0087354109
87,male,20,25,.0010552705,.0068372986,.038061436
87,male,25,30,.0010552705,.0068372986,.038061436
87,male,30,35,.0026529687,.011760506,.055620879
87,male,35,40,.0026529687,.011760506,.055620879
87,male,40,45,.0043261405,.036338124,.16379584
87,male,45,50,.0043261405,.036338124,.16379584
87,male,50,55,.0079107713,.086071342,.25700855
87,male,55,60,.0079107713,.086071342,.25700855
87,male,60,65,.032370888,.11092003,.51563549
87,male,65,70,.032370888,.11092003,.51563549
87,male,70,75,.069533959,.1394991,.61968344
87,male,75,80,.069533959,.1394991,.61968344
87,male,80,85,.12877277,.050074019,.74845129
87,male,85,90,.12877277,.050074019,.74845129
87,male,90,95,.38763455,.0079803765,.72785759
87,male,95,100,.38763455,.0079803765,.72785759
87,male,100,105,.38763455,.0079803765,.72785759
87,male,105,110,.38763455,.0079803765,.72785759
88,female,0,5,.00044926201,.0014403597,.080574311
88,female,5,10,.00044926201,.0014403597,.080574311
88,female,10,15,.00022044533,.0021609685,.028444676
88,female,15,20,.00022044533,.0021609685,.028444676
88,female,20,25,.00027101176,.0048764194,.099178292
88,female,25,30,.00027101176,.0048764194,.099178292
88,female,30,35,.0012530041,.003403903,.11335806
88,female,35,40,.0012530041,.003403903,.11335806
88,female,40,45,.0022685402,.026559364,.12905239
88,female,45,50,.0022685402,.026559364,.12905239
88,female,50,55,.0030912182,.047643531,.23017494
88,female,55,60,.0030912182,.047643531,.23017494
88,female,60,65,.011268275,.091441631,.40094993
88,female,65,70,.011268275,.091441631,.40094993
88,female,70,75,.044663478,.17185593,.65894657
88,female,75,80,.044663478,.17185593,.65894657
88,female,80,85,.11501282,.023154922,.73245317
88,female,85,90,.11501282,.023154922,.73245317
88,female,90,95,.14504628,.0043806769,.6931513
88,female,95,100,.14504628,.0043806769,.6931513
88,female,100,105,.14504628,.0043806769,.6931513
88,female,105,110,.14504628,.0043806769,.6931513
