draw_,sex,age_start,deathPerInfect,hospitalPerInfect
34,male,75,0.16889255,0.45470539
34,male,80,0.43346775,0.67325217
34,male,85,0.43346775,0.67325217
34,male,90,0.52842438,0.62238377
34,male,95,0.52842438,0.62238377
34,male,100,0.52842438,0.62238377
34,male,105,0.52842438,0.62238377
35,female,0,2.35E-06,0.041466508
35,female,5,2.35E-06,0.041466508
35,female,10,1.66E-05,0.015145992
35,female,15,1.66E-05,0.015145992
35,female,20,5.63E-05,0.036851648
35,female,25,5.63E-05,0.036851648
35,female,30,0.000340006,0.051996063
35,female,35,0.000340006,0.051996063
35,female,40,0.000954674,0.079137474
35,female,45,0.000954674,0.079137474
35,female,50,0.00334135,0.10088204
35,female,55,0.00334135,0.10088204
35,female,60,0.005877418,0.21162727
35,female,65,0.005877418,0.21162727
35,female,70,0.074577786,0.45018256
35,female,75,0.074577786,0.45018256
35,female,80,0.27102065,0.56673819
35,female,85,0.27102065,0.56673819
35,female,90,0.31570655,0.4602868
35,female,95,0.31570655,0.4602868
35,female,100,0.31570655,0.4602868
35,female,105,0.31570655,0.4602868
35,male,0,5.38E-06,0.025396746
35,male,5,5.38E-06,0.025396746
35,male,10,2.62E-05,0.005761393
35,male,15,2.62E-05,0.005761393
35,male,20,0.00012844,0.021196131
35,male,25,0.00012844,0.021196131
35,male,30,0.00040048,0.034486003
35,male,35,0.00040048,0.034486003
35,male,40,0.002154391,0.08639355
35,male,45,0.002154391,0.08639355
35,male,50,0.004242832,0.16492529
35,male,55,0.004242832,0.16492529
35,male,60,0.020629928,0.32475755
35,male,65,0.020629928,0.32475755
35,male,70,0.14003496,0.42672789
35,male,75,0.14003496,0.42672789
35,male,80,0.36279392,0.62913913
35,male,85,0.36279392,0.62913913
35,male,90,0.53041345,0.65937394
35,male,95,0.53041345,0.65937394
35,male,100,0.53041345,0.65937394
35,male,105,0.53041345,0.65937394
36,female,0,2.25E-06,0.042312793
36,female,5,2.25E-06,0.042312793
36,female,10,1.07E-05,0.01237487
36,female,15,1.07E-05,0.01237487
36,female,20,4.85E-05,0.036077324
36,female,25,4.85E-05,0.036077324
36,female,30,0.000160306,0.063462749
36,female,35,0.000160306,0.063462749
36,female,40,0.000885731,0.070782058
36,female,45,0.000885731,0.070782058
36,female,50,0.004343411,0.11721624
36,female,55,0.004343411,0.11721624
36,female,60,0.007139084,0.21659325
36,female,65,0.007139084,0.21659325
36,female,70,0.066016212,0.47802338
36,female,75,0.066016212,0.47802338
36,female,80,0.26196602,0.51164305
36,female,85,0.26196602,0.51164305
36,female,90,0.29708007,0.45061851
36,female,95,0.29708007,0.45061851
36,female,100,0.29708007,0.45061851
36,female,105,0.29708007,0.45061851
36,male,0,4.23E-06,0.041084982
36,male,5,4.23E-06,0.041084982
36,male,10,3.95E-05,0.006058292
36,male,15,3.95E-05,0.006058292
36,male,20,0.000121372,0.026568981
36,male,25,0.000121372,0.026568981
36,male,30,0.000447198,0.029494684
36,male,35,0.000447198,0.029494684
36,male,40,0.002350558,0.077870265
36,male,45,0.002350558,0.077870265
36,male,50,0.007124791,0.15768102
36,male,55,0.007124791,0.15768102
36,male,60,0.021419369,0.26990521
36,male,65,0.021419369,0.26990521
36,male,70,0.15662578,0.49319199
36,male,75,0.15662578,0.49319199
36,male,80,0.35529089,0.61107951
36,male,85,0.35529089,0.61107951
36,male,90,0.48955667,0.59520018
36,male,95,0.48955667,0.59520018
36,male,100,0.48955667,0.59520018
36,male,105,0.48955667,0.59520018
37,female,0,4.21E-06,0.050920088
37,female,5,4.21E-06,0.050920088
37,female,10,1.68E-05,0.014976721
37,female,15,1.68E-05,0.014976721
37,female,20,8.01E-05,0.038407646
37,female,25,8.01E-05,0.038407646
37,female,30,0.000217037,0.054821752
37,female,35,0.000217037,0.054821752
37,female,40,0.001140178,0.081191465
37,female,45,0.001140178,0.081191465
37,female,50,0.004765517,0.10154299
37,female,55,0.004765517,0.10154299
37,female,60,0.006006052,0.20495899
37,female,65,0.006006052,0.20495899
37,female,70,0.097858876,0.44636783
37,female,75,0.097858876,0.44636783
37,female,80,0.25872788,0.55934107
37,female,85,0.25872788,0.55934107
37,female,90,0.35827562,0.43927601
37,female,95,0.35827562,0.43927601
37,female,100,0.35827562,0.43927601
37,female,105,0.35827562,0.43927601
37,male,0,6.15E-06,0.022720303
37,male,5,6.15E-06,0.022720303
37,male,10,3.48E-05,0.006565413
37,male,15,3.48E-05,0.006565413
37,male,20,0.000122889,0.020121885
37,male,25,0.000122889,0.020121885
37,male,30,0.000583032,0.03110523
37,male,35,0.000583032,0.03110523
37,male,40,0.002208989,0.088657476
37,male,45,0.002208989,0.088657476
37,male,50,0.009007812,0.14835046
37,male,55,0.009007812,0.14835046
37,male,60,0.031861056,0.27968681
37,male,65,0.031861056,0.27968681
37,male,70,0.18871973,0.44122124
37,male,75,0.18871973,0.44122124
37,male,80,0.36420304,0.62467903
37,male,85,0.36420304,0.62467903
37,male,90,0.45119414,0.61024636
37,male,95,0.45119414,0.61024636
37,male,100,0.45119414,0.61024636
37,male,105,0.45119414,0.61024636
38,female,0,3.62E-06,0.047683824
38,female,5,3.62E-06,0.047683824
38,female,10,1.54E-05,0.018540086
38,female,15,1.54E-05,0.018540086
38,female,20,9.70E-05,0.034239143
38,female,25,9.70E-05,0.034239143
38,female,30,0.000302455,0.047228906
38,female,35,0.000302455,0.047228906
38,female,40,0.001163708,0.073965974
38,female,45,0.001163708,0.073965974
38,female,50,0.00503474,0.098183624
38,female,55,0.00503474,0.098183624
38,female,60,0.016410459,0.21207066
38,female,65,0.016410459,0.21207066
38,female,70,0.11008634,0.42552349
38,female,75,0.11008634,0.42552349
38,female,80,0.28914681,0.53415293
38,female,85,0.28914681,0.53415293
38,female,90,0.34643027,0.45410186
38,female,95,0.34643027,0.45410186
38,female,100,0.34643027,0.45410186
38,female,105,0.34643027,0.45410186
38,male,0,9.85E-06,0.027096542
38,male,5,9.85E-06,0.027096542
38,male,10,4.95E-05,0.007056892
38,male,15,4.95E-05,0.007056892
38,male,20,0.000157202,0.019524314
38,male,25,0.000157202,0.019524314
38,male,30,0.000503511,0.035612226
38,male,35,0.000503511,0.035612226
38,male,40,0.003027205,0.080476284
38,male,45,0.003027205,0.080476284
38,male,50,0.00648508,0.13691711
38,male,55,0.00648508,0.13691711
38,male,60,0.037574831,0.23681968
38,male,65,0.037574831,0.23681968
38,male,70,0.17281009,0.45203662
38,male,75,0.17281009,0.45203662
38,male,80,0.42137972,0.61000144
38,male,85,0.42137972,0.61000144
38,male,90,0.49262142,0.54785824
38,male,95,0.49262142,0.54785824
38,male,100,0.49262142,0.54785824
38,male,105,0.49262142,0.54785824
39,female,0,3.19E-06,0.037426196
39,female,5,3.19E-06,0.037426196
39,female,10,1.71E-05,0.025800506
39,female,15,1.71E-05,0.025800506
39,female,20,7.24E-05,0.038245719
39,female,25,7.24E-05,0.038245719
39,female,30,0.000205629,0.058873534
39,female,35,0.000205629,0.058873534
39,female,40,0.000990795,0.071484953
39,female,45,0.000990795,0.071484953
39,female,50,0.004764619,0.11859597
39,female,55,0.004764619,0.11859597
39,female,60,0.018726775,0.23449095
39,female,65,0.018726775,0.23449095
39,female,70,0.10582371,0.44262978
39,female,75,0.10582371,0.44262978
39,female,80,0.28439823,0.55815089
39,female,85,0.28439823,0.55815089
39,female,90,0.33255619,0.47089425
39,female,95,0.33255619,0.47089425
39,female,100,0.33255619,0.47089425
39,female,105,0.33255619,0.47089425
39,male,0,1.12E-05,0.030551091
39,male,5,1.12E-05,0.030551091
39,male,10,4.10E-05,0.00803351
39,male,15,4.10E-05,0.00803351
39,male,20,0.000211571,0.02153763
39,male,25,0.000211571,0.02153763
39,male,30,0.000695628,0.039836314
39,male,35,0.000695628,0.039836314
39,male,40,0.00221212,0.1007297
39,male,45,0.00221212,0.1007297
39,male,50,0.007333757,0.17687218
39,male,55,0.007333757,0.17687218
39,male,60,0.036421102,0.26682681
39,male,65,0.036421102,0.26682681
39,male,70,0.16823708,0.46680573
39,male,75,0.16823708,0.46680573
39,male,80,0.39163756,0.67851275
39,male,85,0.39163756,0.67851275
39,male,90,0.45557404,0.61018187
39,male,95,0.45557404,0.61018187
39,male,100,0.45557404,0.61018187
39,male,105,0.45557404,0.61018187
40,female,0,3.58E-06,0.041350558
40,female,5,3.58E-06,0.041350558
40,female,10,1.92E-05,0.009044151
40,female,15,1.92E-05,0.009044151
40,female,20,5.11E-05,0.036487028
40,female,25,5.11E-05,0.036487028
40,female,30,0.000289445,0.054433778
40,female,35,0.000289445,0.054433778
40,female,40,0.00118143,0.077890053
40,female,45,0.00118143,0.077890053
40,female,50,0.003875825,0.1054791
40,female,55,0.003875825,0.1054791
40,female,60,0.007250758,0.21235882
40,female,65,0.007250758,0.21235882
40,female,70,0.086686581,0.4423275
40,female,75,0.086686581,0.4423275
40,female,80,0.28823063,0.55018032
40,female,85,0.28823063,0.55018032
40,female,90,0.3155514,0.44060269
40,female,95,0.3155514,0.44060269
40,female,100,0.3155514,0.44060269
40,female,105,0.3155514,0.44060269
40,male,0,1.16E-05,0.026852721
40,male,5,1.16E-05,0.026852721
40,male,10,2.86E-05,0.006847921
40,male,15,2.86E-05,0.006847921
40,male,20,0.000144192,0.019526513
40,male,25,0.000144192,0.019526513
40,male,30,0.000663571,0.030913593
40,male,35,0.000663571,0.030913593
40,male,40,0.002532742,0.092987947
40,male,45,0.002532742,0.092987947
40,male,50,0.012928369,0.15882598
40,male,55,0.012928369,0.15882598
40,male,60,0.035109419,0.28391242
40,male,65,0.035109419,0.28391242
40,male,70,0.19700135,0.48418432
40,male,75,0.19700135,0.48418432
40,male,80,0.41902223,0.6118502
40,male,85,0.41902223,0.6118502
40,male,90,0.54376453,0.59755296
40,male,95,0.54376453,0.59755296
40,male,100,0.54376453,0.59755296
40,male,105,0.54376453,0.59755296
41,female,0,3.26E-06,0.043062925
41,female,5,3.26E-06,0.043062925
41,female,10,1.15E-05,0.014140476
41,female,15,1.15E-05,0.014140476
41,female,20,6.31E-05,0.036905184
41,female,25,6.31E-05,0.036905184
41,female,30,0.000309951,0.05993681
41,female,35,0.000309951,0.05993681
41,female,40,0.00150835,0.083831608
41,female,45,0.00150835,0.083831608
41,female,50,0.004989795,0.10830845
41,female,55,0.004989795,0.10830845
41,female,60,0.007949508,0.23527032
41,female,65,0.007949508,0.23527032
41,female,70,0.095474064,0.46204916
41,female,75,0.095474064,0.46204916
41,female,80,0.30444416,0.52825344
41,female,85,0.30444416,0.52825344
41,female,90,0.35963899,0.48086908
41,female,95,0.35963899,0.48086908
41,female,100,0.35963899,0.48086908
41,female,105,0.35963899,0.48086908
41,male,0,1.20E-05,0.043234333
41,male,5,1.20E-05,0.043234333
41,male,10,3.55E-05,0.009108802
41,male,15,3.55E-05,0.009108802
41,male,20,0.000156194,0.0241173
41,male,25,0.000156194,0.0241173
41,male,30,0.000570895,0.035765175
41,male,35,0.000570895,0.035765175
41,male,40,0.002501522,0.098359168
41,male,45,0.002501522,0.098359168
41,male,50,0.011354844,0.1672149
41,male,55,0.011354844,0.1672149
41,male,60,0.031946089,0.26562509
41,male,65,0.031946089,0.26562509
41,male,70,0.15952034,0.47480714
41,male,75,0.15952034,0.47480714
41,male,80,0.44363138,0.64461428
41,male,85,0.44363138,0.64461428
41,male,90,0.52459449,0.58403808
41,male,95,0.52459449,0.58403808
41,male,100,0.52459449,0.58403808
41,male,105,0.52459449,0.58403808
42,female,0,4.40E-06,0.054590084
42,female,5,4.40E-06,0.054590084
42,female,10,1.50E-05,0.017707355
42,female,15,1.50E-05,0.017707355
42,female,20,0.000108726,0.040544484
42,female,25,0.000108726,0.040544484
42,female,30,0.000429172,0.061992355
42,female,35,0.000429172,0.061992355
42,female,40,0.001148714,0.076497868
42,female,45,0.001148714,0.076497868
42,female,50,0.004604257,0.11405287
42,female,55,0.004604257,0.11405287
42,female,60,0.01348512,0.2697261
42,female,65,0.01348512,0.2697261
42,female,70,0.11619727,0.4590154
42,female,75,0.11619727,0.4590154
42,female,80,0.29376763,0.58677816
42,female,85,0.29376763,0.58677816
42,female,90,0.36231631,0.48256728
42,female,95,0.36231631,0.48256728
42,female,100,0.36231631,0.48256728
42,female,105,0.36231631,0.48256728
42,male,0,1.27E-05,0.031308822
42,male,5,1.27E-05,0.031308822
42,male,10,3.57E-05,0.010887631
42,male,15,3.57E-05,0.010887631
42,male,20,0.00019233,0.029397044
42,male,25,0.00019233,0.029397044
42,male,30,0.000539263,0.038166825
42,male,35,0.000539263,0.038166825
42,male,40,0.002452281,0.10488242
42,male,45,0.002452281,0.10488242
42,male,50,0.010244119,0.17848589
42,male,55,0.010244119,0.17848589
42,male,60,0.032792948,0.30595353
42,male,65,0.032792948,0.30595353
42,male,70,0.15283164,0.49465695
42,male,75,0.15283164,0.49465695
42,male,80,0.38080278,0.68778926
42,male,85,0.38080278,0.68778926
42,male,90,0.56654173,0.65008014
42,male,95,0.56654173,0.65008014
42,male,100,0.56654173,0.65008014
42,male,105,0.56654173,0.65008014
43,female,0,4.23E-06,0.035922255
43,female,5,4.23E-06,0.035922255
43,female,10,1.51E-05,0.010859092
43,female,15,1.51E-05,0.010859092
43,female,20,0.000101656,0.039192852
43,female,25,0.000101656,0.039192852
43,female,30,0.000286595,0.050245997
43,female,35,0.000286595,0.050245997
43,female,40,0.001305522,0.07689251
43,female,45,0.001305522,0.07689251
43,female,50,0.004300215,0.099953227
43,female,55,0.004300215,0.099953227
43,female,60,0.014455018,0.19747226
43,female,65,0.014455018,0.19747226
43,female,70,0.11648148,0.39702278
43,female,75,0.11648148,0.39702278
43,female,80,0.31394821,0.53755468
43,female,85,0.31394821,0.53755468
43,female,90,0.37123215,0.42252877
43,female,95,0.37123215,0.42252877
43,female,100,0.37123215,0.42252877
43,female,105,0.37123215,0.42252877
43,male,0,1.60E-05,0.029030448
43,male,5,1.60E-05,0.029030448
43,male,10,5.41E-05,0.006663898
43,male,15,5.41E-05,0.006663898
43,male,20,0.000267548,0.018548973
43,male,25,0.000267548,0.018548973
43,male,30,0.000654951,0.032551717
43,male,35,0.000654951,0.032551717
43,male,40,0.002714077,0.084999599
43,male,45,0.002714077,0.084999599
43,male,50,0.010549951,0.14408571
43,male,55,0.010549951,0.14408571
43,male,60,0.030245019,0.24089752
43,male,65,0.030245019,0.24089752
43,male,70,0.1823774,0.44063005
43,male,75,0.1823774,0.44063005
43,male,80,0.39571738,0.61542505
43,male,85,0.39571738,0.61542505
43,male,90,0.58654374,0.57616764
43,male,95,0.58654374,0.57616764
43,male,100,0.58654374,0.57616764
43,male,105,0.58654374,0.57616764
44,female,0,3.59E-06,0.044493981
44,female,5,3.59E-06,0.044493981
44,female,10,1.32E-05,0.01930503
44,female,15,1.32E-05,0.01930503
44,female,20,6.62E-05,0.041509077
44,female,25,6.62E-05,0.041509077
44,female,30,0.00028914,0.059462987
44,female,35,0.00028914,0.059462987
44,female,40,0.001369055,0.07775709
44,female,45,0.001369055,0.07775709
44,female,50,0.004589248,0.12159771
44,female,55,0.004589248,0.12159771
44,female,60,0.012095855,0.23443666
44,female,65,0.012095855,0.23443666
44,female,70,0.089014657,0.44014269
44,female,75,0.089014657,0.44014269
44,female,80,0.28306416,0.58439678
44,female,85,0.28306416,0.58439678
44,female,90,0.32713929,0.4409858
44,female,95,0.32713929,0.4409858
44,female,100,0.32713929,0.4409858
44,female,105,0.32713929,0.4409858
44,male,0,1.11E-05,0.031982858
44,male,5,1.11E-05,0.031982858
44,male,10,3.83E-05,0.00627401
44,male,15,3.83E-05,0.00627401
44,male,20,0.000146735,0.020462211
44,male,25,0.000146735,0.020462211
44,male,30,0.000436754,0.032723907
44,male,35,0.000436754,0.032723907
44,male,40,0.002036876,0.10236724
44,male,45,0.002036876,0.10236724
44,male,50,0.01164268,0.1592077
44,male,55,0.01164268,0.1592077
44,male,60,0.024360798,0.2656526
44,male,65,0.024360798,0.2656526
44,male,70,0.15200344,0.4562816
44,male,75,0.15200344,0.4562816
44,male,80,0.3855277,0.63583702
44,male,85,0.3855277,0.63583702
44,male,90,0.53251815,0.62749141
44,male,95,0.53251815,0.62749141
44,male,100,0.53251815,0.62749141
44,male,105,0.53251815,0.62749141
45,female,0,6.15E-06,0.028646857
45,female,5,6.15E-06,0.028646857
45,female,10,2.07E-05,0.013280453
45,female,15,2.07E-05,0.013280453
45,female,20,5.00E-05,0.037281569
45,female,25,5.00E-05,0.037281569
45,female,30,0.000254436,0.052489366
45,female,35,0.000254436,0.052489366
45,female,40,0.001303711,0.072573729
45,female,45,0.001303711,0.072573729
45,female,50,0.005127695,0.11749602
45,female,55,0.005127695,0.11749602
45,female,60,0.008911338,0.20988816
45,female,65,0.008911338,0.20988816
45,female,70,0.09013512,0.4826352
45,female,75,0.09013512,0.4826352
45,female,80,0.30525798,0.55516529
45,female,85,0.30525798,0.55516529
45,female,90,0.35166845,0.46570918
45,female,95,0.35166845,0.46570918
45,female,100,0.35166845,0.46570918
45,female,105,0.35166845,0.46570918
45,male,0,9.69E-06,0.02544971
45,male,5,9.69E-06,0.02544971
45,male,10,4.10E-05,0.007094302
45,male,15,4.10E-05,0.007094302
45,male,20,0.000138006,0.019650465
45,male,25,0.000138006,0.019650465
45,male,30,0.000710583,0.036152404
45,male,35,0.000710583,0.036152404
45,male,40,0.002377196,0.086495727
45,male,45,0.002377196,0.086495727
45,male,50,0.012724487,0.15169162
45,male,55,0.012724487,0.15169162
45,male,60,0.03025821,0.27626464
45,male,65,0.03025821,0.27626464
45,male,70,0.19445278,0.44880474
45,male,75,0.19445278,0.44880474
45,male,80,0.39650455,0.6599108
45,male,85,0.39650455,0.6599108
45,male,90,0.55765337,0.60317266
45,male,95,0.55765337,0.60317266
45,male,100,0.55765337,0.60317266
45,male,105,0.55765337,0.60317266
46,female,0,2.57E-06,0.028525554
46,female,5,2.57E-06,0.028525554
46,female,10,1.89E-05,0.010006322
46,female,15,1.89E-05,0.010006322
46,female,20,4.01E-05,0.03365032
46,female,25,4.01E-05,0.03365032
46,female,30,0.000260937,0.054047089
46,female,35,0.000260937,0.054047089
46,female,40,0.001238224,0.06631951
46,female,45,0.001238224,0.06631951
46,female,50,0.004573975,0.092180498
46,female,55,0.004573975,0.092180498
46,female,60,0.009562722,0.2029655
46,female,65,0.009562722,0.2029655
46,female,70,0.11112884,0.42676508
46,female,75,0.11112884,0.42676508
46,female,80,0.29435602,0.5252251
46,female,85,0.29435602,0.5252251
46,female,90,0.34562948,0.42919075
46,female,95,0.34562948,0.42919075
46,female,100,0.34562948,0.42919075
46,female,105,0.34562948,0.42919075
46,male,0,1.17E-05,0.031637818
46,male,5,1.17E-05,0.031637818
46,male,10,4.49E-05,0.004405792
46,male,15,4.49E-05,0.004405792
46,male,20,0.000160004,0.017055858
46,male,25,0.000160004,0.017055858
46,male,30,0.000546185,0.033112556
46,male,35,0.000546185,0.033112556
46,male,40,0.002207186,0.087059528
46,male,45,0.002207186,0.087059528
46,male,50,0.007168627,0.13784055
46,male,55,0.007168627,0.13784055
46,male,60,0.032925427,0.27092385
46,male,65,0.032925427,0.27092385
46,male,70,0.15494633,0.44402027
46,male,75,0.15494633,0.44402027
46,male,80,0.41947955,0.58591455
46,male,85,0.41947955,0.58591455
46,male,90,0.49879548,0.50478488
46,male,95,0.49879548,0.50478488
46,male,100,0.49879548,0.50478488
46,male,105,0.49879548,0.50478488
47,female,0,4.40E-06,0.034909159
47,female,5,4.40E-06,0.034909159
47,female,10,2.78E-05,0.02340775
47,female,15,2.78E-05,0.02340775
47,female,20,0.000102098,0.051701535
47,female,25,0.000102098,0.051701535
47,female,30,0.000359799,0.057231706
47,female,35,0.000359799,0.057231706
47,female,40,0.00157428,0.086990349
47,female,45,0.00157428,0.086990349
47,female,50,0.005379034,0.11839669
47,female,55,0.005379034,0.11839669
47,female,60,0.013462106,0.23458681
47,female,65,0.013462106,0.23458681
47,female,70,0.11749837,0.46275619
47,female,75,0.11749837,0.46275619
47,female,80,0.28770727,0.56931692
47,female,85,0.28770727,0.56931692
47,female,90,0.37699389,0.48787293
47,female,95,0.37699389,0.48787293
47,female,100,0.37699389,0.48787293
47,female,105,0.37699389,0.48787293
47,male,0,1.02E-05,0.041514382
47,male,5,1.02E-05,0.041514382
47,male,10,4.89E-05,0.014722595
47,male,15,4.89E-05,0.014722595
47,male,20,0.000217228,0.021449428
47,male,25,0.000217228,0.021449428
47,male,30,0.000586175,0.033107784
47,male,35,0.000586175,0.033107784
47,male,40,0.002596201,0.10256118
47,male,45,0.002596201,0.10256118
47,male,50,0.012352279,0.16559891
47,male,55,0.012352279,0.16559891
47,male,60,0.037136674,0.25963119
47,male,65,0.037136674,0.25963119
47,male,70,0.20943131,0.4215875
47,male,75,0.20943131,0.4215875
47,male,80,0.42669883,0.64837343
47,male,85,0.42669883,0.64837343
47,male,90,0.54318607,0.59044266
47,male,95,0.54318607,0.59044266
47,male,100,0.54318607,0.59044266
47,male,105,0.54318607,0.59044266
48,female,0,3.43E-06,0.044838775
48,female,5,3.43E-06,0.044838775
48,female,10,2.19E-05,0.018653413
48,female,15,2.19E-05,0.018653413
48,female,20,8.30E-05,0.04026245
48,female,25,8.30E-05,0.04026245
48,female,30,0.000338469,0.059906729
48,female,35,0.000338469,0.059906729
48,female,40,0.001264433,0.07891921
48,female,45,0.001264433,0.07891921
48,female,50,0.004823492,0.10288753
48,female,55,0.004823492,0.10288753
48,female,60,0.011453659,0.2067751
48,female,65,0.011453659,0.2067751
48,female,70,0.096503153,0.4487218
48,female,75,0.096503153,0.4487218
48,female,80,0.26984817,0.57450926
48,female,85,0.26984817,0.57450926
48,female,90,0.35804069,0.46209437
48,female,95,0.35804069,0.46209437
48,female,100,0.35804069,0.46209437
48,female,105,0.35804069,0.46209437
48,male,0,1.58E-05,0.025082994
48,male,5,1.58E-05,0.025082994
48,male,10,5.38E-05,0.00939409
48,male,15,5.38E-05,0.00939409
48,male,20,0.000246617,0.021638285
48,male,25,0.000246617,0.021638285
48,male,30,0.000596151,0.043504719
48,male,35,0.000596151,0.043504719
48,male,40,0.001893745,0.097431652
48,male,45,0.001893745,0.097431652
48,male,50,0.010957474,0.16877948
48,male,55,0.010957474,0.16877948
48,male,60,0.031230159,0.25876659
48,male,65,0.031230159,0.25876659
48,male,70,0.15085539,0.462201
48,male,75,0.15085539,0.462201
48,male,80,0.42779219,0.61040264
48,male,85,0.42779219,0.61040264
48,male,90,0.52422279,0.59875911
48,male,95,0.52422279,0.59875911
48,male,100,0.52422279,0.59875911
48,male,105,0.52422279,0.59875911
49,female,0,2.87E-06,0.026201507
49,female,5,2.87E-06,0.026201507
49,female,10,1.88E-05,0.01450649
49,female,15,1.88E-05,0.01450649
49,female,20,7.85E-05,0.036881026
49,female,25,7.85E-05,0.036881026
49,female,30,0.000201123,0.04666876
49,female,35,0.000201123,0.04666876
49,female,40,0.001408429,0.059974611
49,female,45,0.001408429,0.059974611
49,female,50,0.003540794,0.10655395
49,female,55,0.003540794,0.10655395
49,female,60,0.011462263,0.20592247
49,female,65,0.011462263,0.20592247
49,female,70,0.088446572,0.41697654
49,female,75,0.088446572,0.41697654
49,female,80,0.25654608,0.54824525
49,female,85,0.25654608,0.54824525
49,female,90,0.34727278,0.44354665
49,female,95,0.34727278,0.44354665
49,female,100,0.34727278,0.44354665
49,female,105,0.34727278,0.44354665
49,male,0,4.61E-06,0.0270434
49,male,5,4.61E-06,0.0270434
49,male,10,5.40E-05,0.003474451
49,male,15,5.40E-05,0.003474451
49,male,20,0.000120796,0.018073296
49,male,25,0.000120796,0.018073296
49,male,30,0.000370403,0.026366765
49,male,35,0.000370403,0.026366765
49,male,40,0.002745226,0.081873879
49,male,45,0.002745226,0.081873879
49,male,50,0.006258605,0.14941573
49,male,55,0.006258605,0.14941573
49,male,60,0.030090259,0.25167811
49,male,65,0.030090259,0.25167811
49,male,70,0.15155819,0.44479799
49,male,75,0.15155819,0.44479799
49,male,80,0.38948393,0.61507857
49,male,85,0.38948393,0.61507857
49,male,90,0.46832067,0.52529591
49,male,95,0.46832067,0.52529591
49,male,100,0.46832067,0.52529591
49,male,105,0.46832067,0.52529591
50,female,0,2.70E-06,0.059634589
50,female,5,2.70E-06,0.059634589
50,female,10,1.58E-05,0.020210575
50,female,15,1.58E-05,0.020210575
50,female,20,6.49E-05,0.040725391
50,female,25,6.49E-05,0.040725391
50,female,30,0.000306089,0.053901475
50,female,35,0.000306089,0.053901475
50,female,40,0.001378808,0.078672945
50,female,45,0.001378808,0.078672945
50,female,50,0.004352252,0.12175382
50,female,55,0.004352252,0.12175382
50,female,60,0.008757127,0.22460434
50,female,65,0.008757127,0.22460434
50,female,70,0.10636412,0.45803347
50,female,75,0.10636412,0.45803347
50,female,80,0.31144419,0.5583598
50,female,85,0.31144419,0.5583598
50,female,90,0.34886432,0.4362506
50,female,95,0.34886432,0.4362506
50,female,100,0.34886432,0.4362506
50,female,105,0.34886432,0.4362506
50,male,0,1.42E-05,0.036568467
50,male,5,1.42E-05,0.036568467
50,male,10,5.26E-05,0.014576331
50,male,15,5.26E-05,0.014576331
50,male,20,0.000171812,0.024956662
50,male,25,0.000171812,0.024956662
50,male,30,0.000688728,0.041350473
50,male,35,0.000688728,0.041350473
50,male,40,0.002242825,0.090711728
50,male,45,0.002242825,0.090711728
50,male,50,0.00888794,0.17698437
50,male,55,0.00888794,0.17698437
50,male,60,0.033631269,0.28572324
50,male,65,0.033631269,0.28572324
50,male,70,0.18327887,0.43914139
50,male,75,0.18327887,0.43914139
50,male,80,0.40417829,0.6551736
50,male,85,0.40417829,0.6551736
50,male,90,0.60674983,0.63817734
50,male,95,0.60674983,0.63817734
50,male,100,0.60674983,0.63817734
50,male,105,0.60674983,0.63817734
51,female,0,4.89E-06,0.046552334
51,female,5,4.89E-06,0.046552334
51,female,10,1.76E-05,0.015911333
51,female,15,1.76E-05,0.015911333
51,female,20,0.000100104,0.044038489
51,female,25,0.000100104,0.044038489
51,female,30,0.000332012,0.066242836
51,female,35,0.000332012,0.066242836
51,female,40,0.001405145,0.085709058
51,female,45,0.001405145,0.085709058
51,female,50,0.005053418,0.11029553
51,female,55,0.005053418,0.11029553
51,female,60,0.010023417,0.23902993
51,female,65,0.010023417,0.23902993
51,female,70,0.090053268,0.45847061
51,female,75,0.090053268,0.45847061
51,female,80,0.27609652,0.57654589
51,female,85,0.27609652,0.57654589
51,female,90,0.33174801,0.48691878
51,female,95,0.33174801,0.48691878
51,female,100,0.33174801,0.48691878
51,female,105,0.33174801,0.48691878
51,male,0,6.85E-06,0.040936332
51,male,5,6.85E-06,0.040936332
51,male,10,3.61E-05,0.009899204
51,male,15,3.61E-05,0.009899204
51,male,20,0.000174541,0.026243143
51,male,25,0.000174541,0.026243143
51,male,30,0.000661176,0.039614167
51,male,35,0.000661176,0.039614167
51,male,40,0.002068477,0.10116118
51,male,45,0.002068477,0.10116118
51,male,50,0.012009992,0.1729926
51,male,55,0.012009992,0.1729926
51,male,60,0.04550093,0.31114465
51,male,65,0.04550093,0.31114465
51,male,70,0.19832438,0.46866074
51,male,75,0.19832438,0.46866074
51,male,80,0.42320421,0.63238174
51,male,85,0.42320421,0.63238174
51,male,90,0.50852686,0.6538173
51,male,95,0.50852686,0.6538173
51,male,100,0.50852686,0.6538173
51,male,105,0.50852686,0.6538173
52,female,0,2.97E-06,0.052261539
52,female,5,2.97E-06,0.052261539
52,female,10,1.55E-05,0.026233889
52,female,15,1.55E-05,0.026233889
52,female,20,7.77E-05,0.044959325
52,female,25,7.77E-05,0.044959325
52,female,30,0.000369459,0.057155415
52,female,35,0.000369459,0.057155415
52,female,40,0.000911382,0.092754103
52,female,45,0.000911382,0.092754103
52,female,50,0.00420232,0.12442317
